"Link type"	"Is nofollow"	"Source URL"	"Source HTTP status code"	"Target URL"	"Target HTTP status code"	"Target no-crawl reason"	"Anchor"	"Is source canonical"	"Is source noindex"	"Is target canonical"	"Is target noindex"	"Is link self-referencing"
"Href link"	"false"	"https://cindemirlaw.com/anti-dumping-measures/"	"200"	"https://cindemirlaw.com/enforcement-of-a-foreign-decision-in-turkey/"	"200"	""	"Link to: Enforcement of a Foreign Decision in Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/assistance-for-foreign-families-supporting-inmates-in-turkish-prisons/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-alert-new-regulation-on-timeshare-rights-in-turkey-7-day-minimum-period-introduced/"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Articles"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/?lang=zh-hans"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"支持"	"false"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/about-us/"	"200"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	""	"Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/regulatory-landscape-for-crypto-asset-trading-platforms-in-turkey/"	"200"	""	"Regulatory Landscape for Crypto Asset Trading Platforms in Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/finding-a-nominee-director-in-turkey/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/website-legal-services%E2%80%8B/"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"Press"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/trade-law-of-turkey/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/accidents-on-the-road-in-turkey-car-crashes-traffic-accidents/"	"200"	"https://cindemirlaw.com/principle-of-family-unity-deportation-procedures-and-protection-of-family-unity-for-deportees/"	"200"	""	"action"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-affidavit-preparation-in-turkey/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/how-to-divorce-in-turkey/"	"200"	"https://cindemirlaw.com/turkish-succession-law/"	"200"	""	"spouse"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/intentional-killing-under-turkish-law/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/internet-blackmail-and-turkish-criminal-law/"	"200"	"https://cindemirlaw.com/international-marriage-certificate-form-b-turkey-marriage-records/"	"200"	""	"authentication"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-alert-new-regulation-on-timeshare-rights-in-turkey-7-day-minimum-period-introduced/"	"200"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	""	"Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/kontak/"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Services"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/employment/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/personal-injury-and-car-accidents-under-turkish-law/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Китайский (упрощенный) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turkish-citizenship-law-in-english/"	"200"	"https://cindemirlaw.com/notice-of-termination-for-employment-contracts-in-turkish-labor-law/"	"200"	""	"Link to: Notice of Termination for Employment Contracts in Turkish Labor Law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turkey-asset-repatriation-2026-legal-framework-for-bringing-foreign-assets-to-turkey/"	"200"	"https://cindemirlaw.com/opening-a-company-in-turkey-for-foreigners/"	"200"	""	"foreign investors"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/finding-a-nominee-director-in-turkey/"	"200"	"https://cindemirlaw.com/website-legal-services%E2%80%8B/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-a-foreign-ukraine-judgment-in-turkey/"	"200"	"https://www.youtube.com/channel/UCHobIlbWxCMGTPBSZv_rM7Q"	""	"Restricted domain"	"Link to Youtube"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/new-crypto-asset-regulation-of-turkey-and-understanding-provisions-related-to-crypto-asset-service-providers-casps/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/can-russian-establish-a-company-in-turkey/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turkish-procedural-law/"	"200"	"https://cindemirlaw.com/inheritance-rights-for-divorced-spouses/"	"200"	""	"court"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/migrant-smuggling-and-human-trafficking-under-turkish-law/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BD%D0%B0%D1%81%D0%BB%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D1%81%D1%83%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	"301"	""	"Link to: как получить судимость в турции"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/personal-injury-liability-in-turkey/"	"200"	"https://cindemirlaw.com/debt-recovery-in-turkey/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/p91/"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Chinese (Simplified) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/survivor-pension-for-spouses-of-deceased-turkish-citizens/"	"200"	"https://cindemirlaw.com/turkish-lawyer-online-consultancy/"	"200"	""	"Turkish"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-press-statement-regarding-keshia-handa/"	"200"	"https://www.youtube.com/channel/UCHobIlbWxCMGTPBSZv_rM7Q"	""	"Restricted domain"	"Link to Youtube"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/establishing-a-commercial-enterprise-in-turkey/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/title-deeds-in-turkey-a-legal-and-historical-overview/"	"200"	"https://cindemirlaw.com/survivor-pension-for-spouses-of-deceased-turkish-citizens/"	"200"	""	"Link to: Survivor Pension for Spouses of Deceased Turkish Citizens"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/link15/?lang=zh-hans"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb3fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Законодательство об энергетике и инвестициях"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-articles-2/"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"Press"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/how-to-lift-entry-ban-to-turkey/"	"301"	""	"How to Lift the Entry Ban to Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/intentional-injury-resulting-in-death-under-turkish-criminal-law/"	"200"	"https://www.linkedin.com/company/cindemir-law-office/"	""	"Blocked by robots.txt"	"Link to LinkedIn"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-opinion-and-expert-opinion-in-turkey-why-the-distinction-matters/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Team"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/escrow-agency-escrow-agreement/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Team"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/airport-customs-seizures-and-smuggling-offences-under-turkish-law/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/provisions-of-custody-under-turkish-civil-code/"	"200"	"https://cindemirlaw.com/humanitarian-residence-permit-application-in-turkey/"	"200"	""	"Protection"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tag/injury/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Team"	"true"	"true"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/employment/"	"200"	"https://cindemirlaw.com/estates-trusts/"	"200"	""	"Link to: Estates, Trusts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/assistance-for-foreign-families-supporting-inmates-in-turkish-prisons/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/international-death-certificate-form-c-and-procedures-for-obtaining-in-turkey/"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Chinese (Simplified) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-promissory-notes-bills-of-exchange-and-cheques-in-turkey/"	"200"	"https://cindemirlaw.com/private-international-law-rules/"	"200"	""	"connecting factors"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/employment/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/website-legal-services%E2%80%8B/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%B8%D0%B5-%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D1%81%D1%87%D0%B5%D1%82%D0%B0-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Контакты"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/malpractice-cases-in-turkey/"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Chinese (Simplified) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/crypto-asset-fraud-common-schemes-legal-analysis-what-victims-should-do/"	"200"	"https://cindemirlaw.com/international-marriage-certificate-form-b-turkey-marriage-records/"	"200"	""	"authentication"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/getting-criminal-record-in-turkey/"	"200"	"https://www.linkedin.com/company/cindemir-law-office/"	""	"Blocked by robots.txt"	"Link to LinkedIn"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/provisions-of-custody-under-turkish-civil-code/"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Chinese (Simplified) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/personal-injury-and-car-accidents-under-turkish-law/"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Chinese (Simplified) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/services/?lang=zh-hans"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"English English 英语 en"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/accidents-on-the-road-in-turkey-car-crashes-traffic-accidents/"	"200"	"https://cindemirlaw.com/compulsory-earthquake-insurance-in-turkey-compensation-claim/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/?lang=ru"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"О нас"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/finding-a-nominee-director-in-turkey/"	"200"	"https://cindemirlaw.com/principle-of-family-unity-deportation-procedures-and-protection-of-family-unity-for-deportees/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/international-marriage-certificate-form-b-turkey-marriage-records/"	"200"	"https://cindemirlaw.com/understanding-the-role-and-responsibilities-of-a-commercial-agent/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/stati/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Русский Русский Russian ru"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/eu-legal-representative-services-for-ai-companies-outside-the-european-union/"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Services"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/irish-tourist-s-attorney-gokhan-cindemir-s-press-statement/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/market-abuse-in-the-crypto-asset-market-in-turkey/"	"200"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	""	"legislation"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-articles-2/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-opinion-and-expert-opinion-in-turkey-why-the-distinction-matters/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/?lang=ru"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Законодательство об энергетике и инвестициях"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D1%87%D1%82%D0%BE-%D1%82%D0%B0%D0%BA%D0%BE%D0%B5-%D0%B7%D0%B0%D1%8F%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B5%D1%81%D0%BF%D1%87-%D0%BA%D1%82%D0%BE-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%BF%D0%BE/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/"	"301"	""	"суд"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%81-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%BD%D0%BE%D0%B3%D0%BE-%D0%B1%D0%B5%D0%B6%D0%B5%D0%BD%D1%86%D0%B0/?lang=ru"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Статьи"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/electric-distribution-and-transmission-in-turkey/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/starting-a-company-in-turkey-a-comprehensive-guide-for-entrepreneurs/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turkish-procedural-law/"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"Press"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/?lang=ru"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Статьи"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BD%D0%B0%D1%81%D0%BB%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Статьи"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-articles/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Русский Русский Russian ru"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-promissory-notes-bills-of-exchange-and-cheques-in-turkey/?lang=ru"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"О нас"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-a-foreign-poland-judgment-in-turkey/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/inheritance-contracts-under-turkish-civil-code/"	"200"	"https://cindemirlaw.com/turkish-lawyer-online-consultancy/"	"200"	""	"Turkish"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb6fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/nft-law-in-turkey/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/real-estate-conveyancing/"	"200"	"https://cindemirlaw.com/escrow-agency-escrow-agreement/"	"200"	""	"Link to: Escrow Agency / Escrow Agreement"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/airport-detention-in-turkey-legal-risks-for-foreign-travellers-and-how-to-respond/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8C-%D1%84%D0%B8%D0%BB%D0%B8%D0%B0%D0%BB-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/cindemir-law-2/"	"301"	""	"турецкий"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/airport-detention-in-turkey-legal-risks-for-foreign-travellers-and-how-to-respond/"	"200"	"https://cindemirlaw.com/turkey-asset-repatriation-2026-legal-framework-for-bringing-foreign-assets-to-turkey/"	"200"	""	"Link to: Turkey Asset Repatriation 2026: Legal Framework for Bringing Foreign Assets to Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BA%D0%BE%D0%BC%D0%BF%D0%B5%D0%BD%D1%81%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B2-%D1%80%D0%B5%D0%B7%D1%83%D0%BB%D1%8C%D1%82%D0%B0%D1%82%D0%B5/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/services/"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Articles"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/estates-trusts/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/?lang=ru"	"200"	"https://cindemirlaw.com/%D1%82%D0%B8%D0%BF%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	"301"	""	"типы компаний в Турции"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tag/turkish/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"true"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd83fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-3/?lang=ru"	"200"	"https://dribbble.com/kriesi"	"200"	""	"Link to Dribbble"	"true"	"false"	"false"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/international-marriage-certificate-form-b-turkey-marriage-records/"	"200"	""	"International Marriage Certificate – Form B | Turkey | Marriage Records"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/crypto-asset-fraud-in-turkey-legal-perspective/"	"200"	""	"Crypto Asset Fraud in Turkey: Legal Perspective"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e/"	"301"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/international-apostille-services-in-turkey/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	"https://cindemirlaw.com/personal-injury-and-car-accidents-under-turkish-law/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-press-statement-regarding-keshia-handa/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/international-apostille-services-in-turkey/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/what-are-the-limitations-of-a-will-under-turkish-law/"	"200"	"https://cindemirlaw.com/inheritance-investigation-in-turkey-guiding-international-heirs-through-a-complex-process/"	"200"	""	"Turkish inheritance law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/trade-law-of-turkey/"	"200"	"https://cindemirlaw.com/understanding-the-role-and-responsibilities-of-a-commercial-agent/"	"200"	""	"transactions"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/what-are-the-limitations-of-a-will-under-turkish-law/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
